20:42:11.307 INFO  manager.ApplicationManager - All tests rus in Chrome Browser
20:42:13.566 INFO  manager.ApplicationManager - The link--->https://ilcarro.web.app/search
20:42:13.716 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:42:23.792 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:42:23.795 INFO  tests.TestBase - Start success registration test
20:42:23.795 INFO  tests.TestBase - test data---> first name-'Vitaly', last name-'Dolgopiat', email-'vitaly+z+@gmail.com', password-'1978Vit@lik'
20:42:23.797 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Sign up ']
20:42:23.844 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Sign up ']
20:42:23.860 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //a[text()=' Sign up ']]
20:42:24.010 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //a[text()=' Sign up ']]
20:42:24.011 INFO  manager.ListenerWD - Before find element By.id: name
20:42:24.072 INFO  manager.ListenerWD - Element found success By.id: name
20:42:24.073 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: name]
20:42:24.258 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: name]
20:42:24.690 INFO  manager.ListenerWD - Before find element By.id: lastName
20:42:24.731 INFO  manager.ListenerWD - Element found success By.id: lastName
20:42:24.732 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: lastName]
20:42:24.781 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: lastName]
20:42:25.146 INFO  manager.ListenerWD - Before find element By.id: email
20:42:25.170 INFO  manager.ListenerWD - Element found success By.id: email
20:42:25.170 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: email]
20:42:25.245 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: email]
20:42:25.725 INFO  manager.ListenerWD - Before find element By.id: password
20:42:25.754 INFO  manager.ListenerWD - Element found success By.id: password
20:42:25.755 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: password]
20:42:25.849 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: password]
20:42:26.236 INFO  manager.ListenerWD - Before find element By.id: terms-of-use
20:42:26.263 INFO  manager.ListenerWD - Element found success By.id: terms-of-use
20:42:26.276 INFO  manager.ListenerWD - Before find element By.cssSelector: label[for='terms-of-use']
20:42:26.313 INFO  manager.ListenerWD - Element found success By.cssSelector: label[for='terms-of-use']
20:42:26.537 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:42:26.576 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
20:42:26.581 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //*[@type='submit']]
20:42:26.713 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //*[@type='submit']]
20:42:26.718 INFO  manager.ListenerWD - Before find element By.cssSelector: .dialog-container>h2
20:42:27.772 INFO  manager.ListenerWD - Element found success By.cssSelector: .dialog-container>h2
20:42:27.795 INFO  manager.ListenerWD - get text from the element with text: You are logged in success
20:42:27.832 INFO  manager.ListenerWD - got the text successful: You are logged in success
20:42:27.836 INFO  tests.TestBase - assert get message 'You are logged in success'
20:42:27.843 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:42:27.874 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:42:27.874 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:42:27.904 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:42:27.905 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //button[text()='Ok']]
20:42:28.020 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //button[text()='Ok']]
20:42:28.034 INFO  tests.TestBase - ======================================
20:42:28.079 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:42:28.327 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:42:28.333 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:42:28.440 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:42:28.441 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //*[text()=' Logout ']]
20:42:28.597 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //*[text()=' Logout ']]
20:42:28.600 INFO  tests.TestBase - Start unsuccess registration test with empty first name
20:42:28.600 INFO  tests.TestBase - test data---> first name-'', last name-'Dolgopiat', email-'vitaly+i+@gmail.com', password-'1978Vit@lik'
20:42:28.602 INFO  manager.ListenerWD - Before find element By.xpath: //a[text()=' Sign up ']
20:42:28.630 INFO  manager.ListenerWD - Element found success By.xpath: //a[text()=' Sign up ']
20:42:28.631 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //a[text()=' Sign up ']]
20:42:28.732 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //a[text()=' Sign up ']]
20:42:28.734 INFO  manager.ListenerWD - Before find element By.id: name
20:42:28.779 INFO  manager.ListenerWD - Element found success By.id: name
20:42:28.781 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: name]
20:42:28.945 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: name]
20:42:29.329 INFO  manager.ListenerWD - Before find element By.id: lastName
20:42:29.355 INFO  manager.ListenerWD - Element found success By.id: lastName
20:42:29.357 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: lastName]
20:42:29.482 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: lastName]
20:42:29.955 INFO  manager.ListenerWD - Before find element By.id: email
20:42:29.992 INFO  manager.ListenerWD - Element found success By.id: email
20:42:29.992 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: email]
20:42:30.170 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: email]
20:42:30.819 INFO  manager.ListenerWD - Before find element By.id: password
20:42:30.882 INFO  manager.ListenerWD - Element found success By.id: password
20:42:30.882 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: password]
20:42:30.966 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> id: password]
20:42:31.424 INFO  manager.ListenerWD - Before find element By.id: terms-of-use
20:42:31.444 INFO  manager.ListenerWD - Element found success By.id: terms-of-use
20:42:31.488 INFO  manager.ListenerWD - Before find element By.xpath: //*[@type='submit']
20:42:31.521 INFO  manager.ListenerWD - Element found success By.xpath: //*[@type='submit']
20:42:31.526 INFO  manager.ListenerWD - start method click [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //*[@type='submit']]
20:42:31.641 INFO  manager.ListenerWD - done method click on: [[ChromeDriver: chrome on WINDOWS (12840f23a78758cc5ca210fcd8d9782c)] -> xpath: //*[@type='submit']]
20:42:31.642 INFO  manager.ListenerWD - Before find element By.cssSelector: div.error
20:42:31.680 INFO  manager.ListenerWD - Element found success By.cssSelector: div.error
20:42:31.716 INFO  manager.ListenerWD - get text from the element with text: Name is required
20:42:31.747 INFO  manager.ListenerWD - got the text successful: Name is required
20:42:31.748 INFO  manager.ListenerWD - Before find element By.cssSelector: button[disabled]
20:42:31.770 INFO  manager.ListenerWD - Element found success By.cssSelector: button[disabled]
20:42:31.770 INFO  manager.ListenerWD - Before find element By.cssSelector: button[type='submit']
20:42:31.795 INFO  manager.ListenerWD - Element found success By.cssSelector: button[type='submit']
20:42:31.815 INFO  tests.TestBase - assert get message 'Name is required'
20:42:31.818 INFO  manager.ListenerWD - Before find element By.xpath: //button[text()='Ok']
20:42:41.875 INFO  manager.ListenerWD - Element found success By.xpath: //button[text()='Ok']
20:42:41.876 INFO  tests.TestBase - ======================================
20:42:41.878 INFO  manager.ListenerWD - Before find element By.xpath: //*[text()=' Logout ']
20:42:51.918 INFO  manager.ListenerWD - Element found success By.xpath: //*[text()=' Logout ']
20:42:51.919 INFO  tests.TestBase - Start unsuccess registration test with empty last name
20:42:51.920 INFO  tests.TestBase - test data---> first name-'Vitaly', last name-'', email-'vitaly+i+@gmail.com', password-'1978Vit@lik'
